[DEBUG] 2020-04-21 16:20:27.953 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-21 16:20:27.988 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-21 16:20:28.005 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-21 16:20:28.429 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-21 16:20:28.440 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-21 16:20:29.357 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-21 16:20:30.128 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-21 16:20:30.177 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-21 16:20:30.179 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-04-21 16:20:30.222 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-04-21 16:20:30.332 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@642505c7
[DEBUG] 2020-04-21 16:20:30.333 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@642505c7
[DEBUG] 2020-04-21 16:20:30.333 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@642505c7
[DEBUG] 2020-04-21 16:20:30.333 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@2d9f64c9
[DEBUG] 2020-04-21 16:20:30.334 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@27b2faa6
[DEBUG] 2020-04-21 16:20:30.339 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@2a685eba
[DEBUG] 2020-04-21 16:20:30.340 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4a14c44f
[DEBUG] 2020-04-21 16:20:30.340 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4a14c44f
[DEBUG] 2020-04-21 16:20:30.340 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@4a14c44f
[DEBUG] 2020-04-21 16:20:30.342 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@5c1f6d57
[DEBUG] 2020-04-21 16:20:30.343 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@5c1f6d57
[DEBUG] 2020-04-21 16:20:30.347 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@5c1f6d57
[DEBUG] 2020-04-21 16:20:30.350 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@16872c4d
[DEBUG] 2020-04-21 16:20:30.350 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@16872c4d
[DEBUG] 2020-04-21 16:20:30.350 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@16872c4d
[DEBUG] 2020-04-21 16:20:30.352 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@67fc2aad
[DEBUG] 2020-04-21 16:20:30.353 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@67fc2aad
[DEBUG] 2020-04-21 16:20:30.353 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@67fc2aad
[DEBUG] 2020-04-21 16:20:30.360 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e53b094
[DEBUG] 2020-04-21 16:20:30.360 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e53b094
[DEBUG] 2020-04-21 16:20:30.360 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@2e53b094
[DEBUG] 2020-04-21 16:20:30.361 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@53b8afea
[DEBUG] 2020-04-21 16:20:30.361 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@53b8afea
[DEBUG] 2020-04-21 16:20:30.361 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@53b8afea
[DEBUG] 2020-04-21 16:20:30.371 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@288214b1
[DEBUG] 2020-04-21 16:20:30.372 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@288214b1
[DEBUG] 2020-04-21 16:20:30.372 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@288214b1
[DEBUG] 2020-04-21 16:20:30.372 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@58cf8f94
[DEBUG] 2020-04-21 16:20:30.373 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@58cf8f94
[DEBUG] 2020-04-21 16:20:30.375 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@fabb651
[DEBUG] 2020-04-21 16:20:30.375 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@fabb651
[DEBUG] 2020-04-21 16:20:30.376 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@3872bc37
[DEBUG] 2020-04-21 16:20:30.376 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@3872bc37
[DEBUG] 2020-04-21 16:20:30.376 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@2cfa2c4f
[DEBUG] 2020-04-21 16:20:30.377 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@11b455e5
[DEBUG] 2020-04-21 16:20:30.381 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@64524dd
[DEBUG] 2020-04-21 16:20:30.382 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@64524dd
[DEBUG] 2020-04-21 16:20:30.382 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@70f822e
