[DEBUG] 2020-04-09 14:32:44.267 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-09 14:32:44.289 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-09 14:32:44.321 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-09 14:32:44.532 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-09 14:32:44.536 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-09 14:32:45.244 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-09 14:32:46.085 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-09 14:32:46.128 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-09 14:32:46.130 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-04-09 14:32:46.178 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-04-09 14:32:46.273 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@642505c7
[DEBUG] 2020-04-09 14:32:46.276 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@642505c7
[DEBUG] 2020-04-09 14:32:46.276 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@642505c7
[DEBUG] 2020-04-09 14:32:46.277 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@2d9f64c9
[DEBUG] 2020-04-09 14:32:46.277 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@27b2faa6
[DEBUG] 2020-04-09 14:32:46.291 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@2a685eba
[DEBUG] 2020-04-09 14:32:46.292 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4a14c44f
[DEBUG] 2020-04-09 14:32:46.292 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4a14c44f
[DEBUG] 2020-04-09 14:32:46.292 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@4a14c44f
[DEBUG] 2020-04-09 14:32:46.292 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@5c1f6d57
[DEBUG] 2020-04-09 14:32:46.292 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@5c1f6d57
[DEBUG] 2020-04-09 14:32:46.293 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@5c1f6d57
[DEBUG] 2020-04-09 14:32:46.295 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@16872c4d
[DEBUG] 2020-04-09 14:32:46.295 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@16872c4d
[DEBUG] 2020-04-09 14:32:46.299 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@16872c4d
[DEBUG] 2020-04-09 14:32:46.300 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@67fc2aad
[DEBUG] 2020-04-09 14:32:46.300 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@67fc2aad
[DEBUG] 2020-04-09 14:32:46.300 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@67fc2aad
[DEBUG] 2020-04-09 14:32:46.302 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e53b094
[DEBUG] 2020-04-09 14:32:46.303 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2e53b094
[DEBUG] 2020-04-09 14:32:46.303 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@2e53b094
[DEBUG] 2020-04-09 14:32:46.304 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@53b8afea
[DEBUG] 2020-04-09 14:32:46.304 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@53b8afea
[DEBUG] 2020-04-09 14:32:46.304 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@53b8afea
[DEBUG] 2020-04-09 14:32:46.306 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@288214b1
[DEBUG] 2020-04-09 14:32:46.307 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@288214b1
[DEBUG] 2020-04-09 14:32:46.307 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@288214b1
[DEBUG] 2020-04-09 14:32:46.308 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@58cf8f94
[DEBUG] 2020-04-09 14:32:46.308 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@58cf8f94
[DEBUG] 2020-04-09 14:32:46.312 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@fabb651
[DEBUG] 2020-04-09 14:32:46.312 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@fabb651
[DEBUG] 2020-04-09 14:32:46.312 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@3872bc37
[DEBUG] 2020-04-09 14:32:46.312 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@3872bc37
[DEBUG] 2020-04-09 14:32:46.313 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@2cfa2c4f
[DEBUG] 2020-04-09 14:32:46.313 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@11b455e5
[DEBUG] 2020-04-09 14:32:46.315 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@64524dd
[DEBUG] 2020-04-09 14:32:46.316 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@64524dd
[DEBUG] 2020-04-09 14:32:46.316 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@70f822e
[DEBUG] 2020-04-09 14:32:46.316 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@70f822e
[DEBUG] 2020-04-09 14:32:46.324 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@46c3a14d
[DEBUG] 2020-04-09 14:32:46.324 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@46c3a14d
[DEBUG] 2020-04-09 14:32:46.328 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@1de0a46c
[DEBUG] 2020-04-09 14:32:46.329 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@1de0a46c
[DEBUG] 2020-04-09 14:32:46.330 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@25cd49a4
[DEBUG] 2020-04-09 14:32:46.330 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@25cd49a4
[DEBUG] 2020-04-09 14:32:46.331 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@43b40233
[DEBUG] 2020-04-09 14:32:46.331 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@43b40233
[DEBUG] 2020-04-09 14:32:46.340 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@35cd68d4
[DEBUG] 2020-04-09 14:32:46.340 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@35cd68d4
[DEBUG] 2020-04-09 14:32:46.342 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@2eadc9f6
[DEBUG] 2020-04-09 14:32:46.343 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@2eadc9f6
[DEBUG] 2020-04-09 14:32:46.344 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@168cd36b
[DEBUG] 2020-04-09 14:32:46.345 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@168cd36b
[DEBUG] 2020-04-09 14:32:46.346 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@260ff5b7
[DEBUG] 2020-04-09 14:32:46.347 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@260ff5b7
[DEBUG] 2020-04-09 14:32:46.348 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@81b5db0
[DEBUG] 2020-04-09 14:32:46.348 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@81b5db0
